,gender,found_job,age,class
14088,male,0,58,A
14089,male,0,68,C
14090,male,0,61,C
14091,female,0,50,A
14092,male,0,50,C
14093,male,0,68,B
14094,male,0,58,B
14095,male,0,32,A
14096,female,0,65,C
14097,male,0,55,B
14098,male,0,48,B
14099,male,0,51,B
14100,male,0,56,C
14101,male,0,36,C
14102,male,0,49,B
14103,male,1,41,A
14104,female,0,41,B
14105,female,0,51,C
14106,female,0,42,B
14107,male,0,55,C
14108,female,0,44,C
14109,male,0,34,C
14110,male,0,55,B
14111,male,0,72,C
14112,female,0,39,C
14113,male,0,59,A
14114,male,0,54,B
14115,male,1,42,C
14116,male,0,35,C
14117,male,0,75,B
14118,male,0,57,A
14119,female,0,40,B
14120,female,0,60,B
14121,male,0,60,C
14122,male,0,50,A
14123,female,0,49,A
14124,male,0,51,B
14125,male,0,50,B
14126,male,0,49,B
14127,male,0,72,B
14128,female,0,30,B
14129,male,0,60,C
14130,female,0,39,C
14131,male,0,58,C
14132,female,0,63,C
14133,male,0,72,B
14134,male,0,50,B
14135,male,0,60,C
14136,male,0,38,B
14137,male,0,61,C
14138,male,0,70,C
14139,male,0,76,C
14140,male,0,72,C
14141,male,0,46,C
14142,female,0,55,C
14143,male,1,54,C
14144,female,0,51,C
14145,male,0,60,C
14146,male,0,37,C
14147,male,0,62,B
14148,male,0,41,C
14149,male,0,65,B
14150,male,0,60,C
14151,male,0,54,B
14152,male,0,60,A
14153,female,0,47,A
14154,male,0,50,A
14155,male,0,78,C
14156,male,0,52,C
14157,male,0,56,C
14158,male,0,64,C
14159,male,0,42,A
14160,female,0,51,C
14161,male,0,58,A
14162,male,0,53,B
14163,male,0,62,B
14164,male,0,50,C
14165,male,1,35,A
14166,female,0,45,A
14167,male,0,53,C
14168,male,1,53,B
14169,male,0,49,C
14170,male,0,35,C
14171,female,0,54,B
14172,male,0,56,C
14173,male,0,30,A
14174,female,0,52,C
14175,male,0,56,C
14176,female,0,57,B
14177,male,0,62,B
14178,female,0,54,C
14179,female,0,68,C
14180,male,0,48,B
14181,male,0,49,C
14182,female,0,53,A
14183,female,0,55,A
14184,female,1,42,C
14185,male,0,48,B
14186,male,1,39,C
14187,female,0,46,C
14188,female,0,63,C
14189,female,0,54,B
14190,female,0,42,B
14191,male,0,34,C
14192,male,0,70,A
14193,male,1,48,C
14194,male,0,38,C
14195,male,0,59,C
14196,male,0,53,A
14197,male,0,53,A
14198,male,0,42,C
14199,male,0,58,C
14200,female,0,56,C
14201,male,0,52,B
14202,female,0,51,C
14203,male,0,75,B
14204,female,0,65,C
14205,female,1,49,B
14206,female,0,60,B
14207,female,0,54,C
14208,male,0,48,C
14209,male,0,53,C
14210,female,0,65,B
14211,female,0,61,A
14212,male,1,63,B
14213,male,0,45,C
14214,female,0,43,C
14215,male,0,51,C
14216,male,0,69,B
14217,male,0,63,C
14218,female,0,59,A
14219,female,0,53,C
14220,female,0,60,A
14221,male,0,64,C
14222,female,0,53,C
14223,male,0,50,C
14224,male,0,61,C
14225,female,0,49,B
14226,female,1,36,B
14227,female,0,44,B
14228,male,0,37,A
14229,female,0,57,C
14230,male,0,65,A
14231,male,1,47,A
14232,female,0,54,C
14233,female,0,57,C
14234,male,0,56,C
14235,male,0,66,C
14236,female,0,47,A
14237,female,1,35,B
14238,female,1,64,A
14239,male,0,71,C
14240,female,0,56,B
14241,male,0,76,C
14242,female,0,41,C
14243,male,0,64,A
14244,male,0,56,A
14245,male,0,49,B
14246,male,1,70,A
14247,male,0,51,B
14248,male,1,31,B
14249,male,0,49,B
14250,male,1,40,C
14251,male,0,53,A
14252,female,0,68,A
14253,male,0,40,B
14254,male,0,54,C
14255,male,0,65,A
14256,female,0,70,A
14257,female,0,65,C
14258,male,0,48,C
14259,male,0,55,A
14260,male,0,50,B
14261,female,0,47,A
14262,male,0,57,C
14263,female,0,54,C
14264,male,1,45,B
14265,male,0,51,C
14266,male,1,47,B
14267,female,0,41,B
14268,female,0,43,C
14269,female,0,51,C
14270,female,0,53,B
14271,male,0,55,A
14272,male,0,67,A
14273,male,0,56,B
14274,male,0,62,C
14275,male,0,74,B
14276,male,0,52,B
14277,male,0,59,C
14278,male,0,73,C
14279,male,0,50,B
14280,male,1,45,B
14281,male,0,43,A
14282,female,0,51,A
14283,female,0,49,C
14284,male,0,50,C
14285,male,0,35,A
14286,male,0,42,B
14287,male,0,56,C
14288,female,0,40,C
14289,female,0,66,C
14290,male,0,60,A
14291,female,0,57,C
14292,female,1,38,A
14293,male,1,44,A
14294,female,0,62,A
14295,male,0,71,C
14296,female,0,39,B
14297,female,1,39,B
14298,male,0,63,C
14299,male,0,35,A
14300,male,0,50,C
14301,female,0,45,A
14302,male,0,51,B
14303,male,0,53,C
14304,male,0,46,C
14305,female,0,57,B
14306,male,0,46,C
14307,female,0,62,A
14308,male,0,66,C
14309,male,0,48,C
14310,male,0,67,C
14311,male,0,60,C
14312,female,0,65,C
14313,male,0,67,C
14314,female,1,38,C
14315,male,0,56,B
14316,male,0,58,B
14317,male,0,64,A
14318,female,0,60,C
14319,male,1,43,A
14320,male,0,67,C
14321,male,0,51,B
14322,male,0,59,C
14323,female,0,48,A
14324,male,0,59,C
14325,female,0,60,B
14326,male,0,74,A
14327,male,0,52,B
14328,female,0,51,B
14329,male,0,51,B
14330,male,0,54,C
14331,male,0,76,A
14332,male,0,55,B
14333,male,0,46,C
14334,male,0,54,C
14335,female,0,42,C
14336,male,0,61,C
14337,male,0,59,B
14338,female,0,55,C
14339,male,0,52,B
14340,male,0,74,C
14341,male,0,52,B
14342,male,1,45,A
14343,female,0,54,A
14344,male,0,63,A
14345,male,0,38,B
14346,male,1,48,A
14347,male,0,56,B
14348,male,1,43,A
14349,male,0,62,A
14350,female,0,50,C
14351,male,0,63,A
14352,female,0,50,C
14353,male,0,43,C
14354,male,0,63,C
14355,male,0,48,C
14356,male,0,58,C
14357,male,0,53,C
14358,male,0,54,C
14359,female,0,48,C
14360,male,0,70,C
14361,male,0,62,B
14362,female,0,38,B
14363,male,0,49,C
14364,female,0,50,C
14365,male,0,52,C
14366,female,0,61,C
14367,male,0,49,B
14368,male,0,37,A
14369,male,0,49,C
14370,male,0,58,B
14371,male,0,48,B
14372,female,0,38,B
14373,male,0,59,C
14374,male,0,33,C
14375,female,0,63,A
14376,male,1,51,B
14377,female,0,73,C
14378,male,0,51,C
14379,male,0,70,C
14380,female,0,67,A
14381,male,0,43,B
14382,male,0,70,A
14383,male,0,79,C
14384,male,0,46,A
14385,male,0,48,B
14386,male,0,45,B
14387,male,0,61,B
14388,male,0,61,C
14389,male,0,55,C
14390,male,0,60,B
14391,male,0,38,C
14392,female,0,55,B
14393,male,0,59,C
14394,male,0,41,C
14395,male,1,44,B
14396,male,1,57,C
14397,male,0,50,B
14398,male,0,61,C
14399,male,0,52,C
14400,male,0,49,C
14401,female,0,72,A
14402,male,0,49,A
14403,male,0,38,B
14404,male,0,44,C
14405,male,0,58,C
14406,male,0,65,C
14407,male,0,35,C
14408,male,0,48,C
14409,female,0,63,B
14410,female,0,51,B
14411,female,0,53,C
14412,male,0,51,B
14413,male,0,54,C
14414,male,1,41,B
14415,male,0,48,C
14416,male,0,56,A
14417,female,0,57,C
14418,male,0,61,B
14419,male,0,46,C
14420,male,0,53,C
14421,female,0,63,C
14422,female,0,69,B
14423,male,0,49,B
14424,female,0,60,C
14425,female,0,75,C
14426,male,1,50,A
14427,male,1,58,A
14428,male,0,54,C
14429,male,0,61,B
14430,male,0,37,C
14431,male,0,57,A
14432,male,0,65,B
14433,male,0,53,C
14434,male,0,58,B
14435,male,0,44,C
14436,male,0,59,C
14437,male,0,61,A
14438,male,0,42,C
14439,male,0,47,B
14440,female,0,51,C
14441,male,0,54,A
14442,male,0,54,C
14443,male,0,56,B
14444,male,0,60,B
14445,male,0,57,A
14446,male,0,35,C
14447,male,0,37,C
14448,male,0,52,B
14449,male,1,51,B
14450,male,0,56,B
14451,male,0,58,C
14452,male,0,49,B
14453,female,0,41,B
14454,male,0,59,C
14455,female,0,53,B
14456,male,0,43,C
14457,male,0,64,B
14458,male,1,48,A
14459,female,0,57,A
14460,male,0,62,B
14461,female,0,54,A
14462,male,0,46,C
14463,male,0,41,A
14464,male,0,71,C
14465,female,0,54,C
14466,male,0,37,A
14467,male,0,56,C
14468,male,0,60,C
14469,male,0,55,C
14470,male,0,54,C
14471,male,0,61,A
14472,male,0,75,A
14473,male,0,63,C
14474,female,0,49,B
14475,female,0,51,C
14476,female,0,46,C
14477,female,0,64,B
14478,male,0,64,C
14479,male,0,69,C
14480,male,0,64,C
14481,male,0,54,B
14482,female,0,37,C
14483,female,0,64,C
14484,male,0,49,C
14485,male,1,33,A
14486,female,0,45,B
14487,male,1,38,A
14488,male,0,60,A
14489,male,0,60,B
14490,male,1,44,B
14491,female,0,75,C
14492,male,0,66,B
14493,male,0,60,B
14494,male,0,40,C
14495,female,0,48,C
14496,male,1,38,A
14497,male,0,58,A
14498,male,0,56,B
14499,female,0,52,C
14500,male,0,40,A
14501,male,0,63,A
14502,male,0,43,C
14503,male,0,49,B
14504,female,0,63,B
14505,female,0,60,B
14506,male,1,45,B
14507,male,0,49,C
14508,male,0,55,C
14509,male,0,63,B
14510,male,0,69,C
14511,male,0,39,C
14512,male,0,60,C
14513,male,0,49,C
14514,male,0,45,B
14515,female,0,45,C
14516,female,0,57,B
14517,male,0,61,A
14518,male,0,60,B
14519,male,0,59,A
14520,female,0,70,C
14521,female,0,64,C
14522,male,0,51,A
14523,male,0,58,C
14524,male,0,56,C
14525,male,0,63,A
14526,male,0,71,C
14527,female,0,55,C
14528,male,0,69,B
14529,female,0,55,C
14530,male,0,66,B
14531,female,0,52,C
14532,male,0,47,C
14533,female,0,47,C
14534,male,0,49,B
14535,male,1,50,A
14536,male,0,62,C
14537,male,0,58,A
14538,male,1,46,C
14539,male,0,49,A
14540,male,0,41,C
14541,male,0,67,C
14542,female,0,45,C
14543,male,0,48,A
14544,male,0,63,C
14545,male,0,56,B
14546,male,0,43,B
14547,female,0,50,B
14548,male,0,38,B
14549,female,0,57,B
14550,male,0,48,B
14551,male,0,53,A
14552,male,0,58,B
14553,male,0,73,A
14554,male,0,64,C
14555,male,0,51,B
14556,male,0,57,C
14557,female,0,52,B
14558,male,0,58,C
14559,female,0,61,C
14560,male,0,67,B
14561,male,0,69,B
14562,female,0,52,C
14563,female,0,53,B
14564,male,0,50,A
14565,male,1,55,A
14566,male,0,52,A
14567,female,0,46,A
14568,male,0,47,B
14569,male,0,50,C
14570,female,0,66,B
14571,male,0,57,A
14572,male,0,42,C
14573,male,0,55,C
14574,female,0,43,B
14575,male,0,52,B
14576,male,0,55,C
14577,male,0,51,C
14578,female,0,48,B
14579,male,0,54,C
14580,male,0,46,A
14581,female,0,62,A
14582,female,0,42,A
14583,female,0,59,B
14584,male,0,48,B
14585,female,0,69,B
14586,male,0,57,C
14587,female,0,63,B
14588,male,0,65,C
14589,male,0,34,C
14590,male,0,68,A
14591,male,0,60,C
14592,female,0,48,C
14593,male,0,67,C
14594,male,0,47,A
14595,male,0,65,C
14596,male,0,69,C
14597,male,0,51,B
14598,male,0,63,B
14599,male,0,43,B
14600,male,0,50,C
14601,male,0,40,A
14602,male,1,42,A
14603,female,0,53,C
14604,female,0,39,B
14605,male,0,55,B
14606,male,0,62,C
14607,male,0,53,B
14608,male,0,71,C
14609,female,0,51,B
14610,male,0,52,C
14611,male,1,49,B
14612,male,0,53,B
14613,male,0,62,B
14614,male,0,59,B
14615,male,0,43,B
14616,female,0,41,C
14617,male,0,50,A
14618,male,0,71,C
14619,female,0,44,C
14620,female,0,44,C
14621,male,0,51,B
14622,female,0,55,C
14623,male,0,42,C
14624,male,0,65,B
14625,male,0,47,C
14626,male,0,53,B
14627,male,0,51,B
14628,male,0,48,C
14629,male,0,66,C
14630,female,0,48,B
14631,male,0,42,C
14632,male,0,61,B
14633,male,0,33,B
14634,male,0,59,B
14635,female,0,55,C
14636,male,0,57,A
14637,female,0,59,C
14638,male,0,67,A
14639,male,1,60,A
14640,male,0,43,C
14641,male,0,43,C
14642,male,0,62,A
14643,female,0,45,C
14644,male,0,47,A
14645,male,0,43,B
14646,male,0,56,C
14647,female,0,57,B
14648,female,0,54,C
14649,male,0,74,A
14650,male,0,42,B
14651,male,0,45,C
14652,male,1,51,B
14653,male,0,44,A
14654,male,0,61,C
14655,male,0,60,A
14656,male,0,62,B
14657,male,0,59,C
14658,female,1,38,B
14659,female,0,53,C
14660,male,0,66,B
14661,male,0,44,B
14662,male,0,49,C
14663,male,0,51,C
14664,male,0,37,C
14665,female,0,55,C
14666,male,0,42,C
14667,male,0,41,C
14668,female,0,44,B
14669,male,1,34,B
14670,female,0,48,C
14671,male,0,63,C
14672,male,0,51,C
14673,female,0,41,C
14674,male,0,54,C
14675,female,0,49,C
14676,male,0,38,A
14677,male,0,32,A
14678,male,0,46,C
14679,male,0,47,B
14680,male,0,40,C
14681,male,0,56,C
14682,male,0,56,A
14683,female,0,50,B
14684,male,1,49,A
14685,male,0,52,B
14686,male,0,63,B
14687,male,0,58,C
14688,female,0,52,C
14689,male,0,43,C
14690,female,0,43,C
14691,male,0,36,C
14692,male,0,62,A
14693,male,0,42,B
14694,male,0,52,C
14695,male,0,63,C
14696,female,0,45,C
14697,female,0,61,B
14698,male,0,65,C
14699,male,0,31,C
14700,male,0,69,C
14701,male,1,49,C
14702,male,0,48,A
14703,male,0,49,C
14704,female,0,70,A
14705,male,0,61,A
14706,female,0,66,B
14707,male,0,76,C
14708,male,0,68,B
14709,male,0,43,A
14710,male,0,66,C
14711,male,0,38,B
14712,male,0,57,C
14713,male,0,71,C
14714,male,0,65,C
14715,male,0,53,B
14716,female,0,30,C
14717,female,0,64,B
14718,male,0,57,A
14719,female,0,54,B
14720,male,0,55,B
14721,male,0,44,B
14722,male,0,47,A
14723,male,0,67,C
14724,male,0,39,C
14725,male,1,41,A
14726,male,0,59,A
14727,male,0,57,A
14728,male,0,61,C
14729,male,0,75,C
14730,female,0,60,B
14731,female,0,61,A
14732,female,0,46,C
14733,female,0,50,A
14734,male,0,53,B
14735,male,0,48,B
14736,male,1,54,B
14737,male,0,69,C
14738,male,0,53,B
14739,male,1,51,A
14740,female,0,49,A
14741,female,0,45,B
14742,male,0,56,B
14743,male,0,69,B
14744,male,0,66,C
14745,male,0,55,B
14746,female,0,50,C
14747,male,0,59,B
14748,male,0,53,A
14749,male,0,39,B
14750,female,0,57,C
14751,male,0,55,A
14752,female,0,47,B
14753,male,0,43,C
14754,female,0,38,C
14755,male,0,65,C
14756,female,0,64,B
14757,female,0,43,B
14758,female,1,50,A
14759,female,0,65,C
14760,female,0,62,B
14761,male,0,62,A
14762,male,1,49,A
14763,male,0,43,B
14764,female,0,40,C
14765,male,0,58,B
14766,female,0,65,B
14767,male,0,54,C
14768,female,0,68,C
14769,male,1,45,A
14770,male,0,54,C
14771,male,1,48,A
14772,male,0,45,A
14773,male,0,59,C
14774,male,0,79,C
14775,female,0,53,B
14776,male,0,56,C
14777,male,0,52,C
14778,male,0,48,C
14779,male,0,41,A
14780,female,0,63,C
14781,female,0,61,C
14782,male,0,40,B
14783,male,0,52,A
14784,female,0,48,C
14785,male,0,47,A
14786,male,0,46,C
14787,female,0,55,B
14788,male,0,74,C
14789,female,0,51,A
14790,female,0,41,A
14791,male,0,48,B
14792,male,0,62,C
14793,male,0,41,C
14794,male,0,62,C
14795,male,1,49,C
14796,male,0,52,C
14797,male,0,49,B
14798,male,0,49,B
14799,female,0,68,B
14800,female,0,51,B
14801,male,0,50,B
14802,male,0,44,C
14803,female,1,53,B
14804,male,0,69,C
14805,male,0,49,C
14806,female,0,61,A
14807,male,0,44,C
14808,male,0,77,C
14809,male,0,60,A
14810,female,0,45,B
14811,male,0,61,B
14812,female,0,44,C
14813,male,0,64,C
14814,male,0,49,B
14815,male,0,53,C
14816,male,1,42,C
14817,male,0,43,C
14818,female,0,41,B
14819,female,0,58,B
14820,male,0,56,C
14821,male,0,71,B
14822,female,0,61,C
14823,female,0,57,C
14824,male,0,50,C
14825,female,0,44,C
14826,male,0,49,C
14827,male,0,41,C
14828,male,0,49,B
14829,female,1,38,A
14830,female,0,71,C
14831,female,0,29,C
14832,female,0,58,C
14833,male,0,52,A
14834,male,0,51,C
14835,male,0,52,C
14836,male,0,26,C
14837,female,0,48,C
14838,male,0,43,A
14839,male,0,67,C
14840,male,0,70,B
14841,male,0,41,B
14842,male,0,47,C
14843,male,0,53,C
14844,female,0,46,C
14845,male,0,48,C
14846,female,0,57,A
14847,female,0,73,B
14848,male,0,50,C
14849,female,0,57,C
14850,male,0,59,B
14851,male,0,60,C
14852,female,0,53,B
14853,male,0,54,B
14854,male,0,45,A
14855,male,0,40,B
14856,male,0,60,B
14857,female,0,66,C
14858,male,0,45,B
14859,male,0,72,C
14860,male,0,64,C
14861,female,0,59,B
14862,male,0,42,C
14863,male,0,64,B
14864,male,0,65,B
14865,male,0,69,C
14866,female,0,44,C
14867,male,0,39,A
14868,male,0,60,A
14869,male,0,50,C
14870,female,0,51,C
14871,male,0,67,C
14872,male,0,58,B
14873,female,0,72,A
14874,male,0,65,A
14875,male,0,65,A
14876,male,0,64,A
14877,male,1,43,B
14878,male,0,48,B
14879,male,0,51,A
14880,male,0,58,B
14881,male,0,67,C
14882,male,0,75,A
14883,male,1,44,C
14884,female,0,45,B
14885,male,0,54,C
14886,female,0,59,A
14887,female,0,62,B
14888,male,0,48,B
14889,male,0,58,C
14890,male,0,61,C
14891,female,0,53,A
14892,female,0,58,A
14893,male,0,54,C
14894,female,0,55,A
14895,female,0,50,B
14896,male,0,74,B
14897,male,0,67,B
14898,female,0,54,A
14899,female,0,38,C
14900,male,0,52,A
14901,male,0,76,A
14902,male,0,56,B
14903,male,0,57,A
14904,male,0,43,C
14905,male,0,68,A
14906,male,0,42,B
14907,female,0,52,C
14908,male,0,47,C
14909,male,0,65,B
14910,male,0,59,B
14911,male,0,58,A
14912,male,0,70,A
14913,male,0,45,C
14914,female,0,76,A
14915,male,0,48,B
14916,male,0,62,A
14917,male,0,48,A
14918,male,0,68,C
14919,male,0,59,B
14920,male,0,43,B
14921,female,0,56,C
14922,female,0,61,C
14923,male,0,31,A
14924,male,1,56,B
14925,male,0,63,C
14926,female,0,47,A
14927,male,0,34,B
14928,male,0,31,C
14929,female,0,54,C
14930,female,0,56,B
14931,female,0,49,C
14932,female,0,32,C
14933,male,0,58,A
14934,female,0,54,C
14935,male,0,56,A
14936,female,0,72,C
14937,male,0,54,C
14938,male,0,56,C
14939,male,0,54,C
14940,male,0,84,C
14941,male,0,60,C
14942,male,1,36,A
14943,male,0,66,A
14944,male,0,68,C
14945,female,0,53,C
14946,female,0,49,A
14947,male,0,58,C
14948,male,0,60,C
14949,female,0,50,A
14950,male,0,43,B
14951,male,1,52,A
14952,male,0,66,B
14953,male,0,61,B
14954,female,0,44,A
14955,male,0,57,A
14956,female,0,55,A
14957,male,0,44,B
14958,female,0,52,B
14959,female,0,57,A
14960,male,0,60,C
14961,male,0,66,C
14962,male,1,50,C
14963,male,0,65,B
14964,female,0,61,C
14965,male,0,49,B
14966,male,0,57,C
14967,male,0,58,C
14968,male,1,39,C
14969,female,0,65,B
14970,female,0,51,C
14971,male,0,54,C
14972,male,0,56,C
14973,male,0,68,C
14974,female,0,74,A
14975,female,0,67,C
14976,male,0,45,B
14977,male,0,64,C
14978,male,1,38,B
14979,male,0,63,B
14980,female,0,64,A
14981,male,0,62,A
14982,female,0,62,C
14983,male,0,51,C
14984,female,0,60,B
14985,female,0,68,C
14986,male,0,55,C
14987,female,0,52,C
14988,female,0,47,B
14989,female,0,51,C
14990,female,0,44,C
14991,male,0,58,C
14992,male,0,51,C
14993,male,0,67,C
14994,male,0,67,B
14995,male,0,64,B
14996,female,0,49,C
14997,female,0,56,B
14998,male,0,42,C
14999,male,1,36,A
15000,male,0,68,A
15001,male,0,44,C
15002,male,0,61,C
15003,female,0,43,C
15004,male,0,45,B
15005,male,0,54,C
15006,female,0,65,B
15007,male,0,60,C
15008,male,0,49,C
15009,female,0,43,B
15010,male,1,53,B
15011,male,1,47,A
15012,female,0,53,C
15013,female,0,59,B
15014,female,0,48,B
15015,male,1,53,A
15016,female,0,53,B
15017,female,0,59,C
15018,male,0,36,C
15019,male,0,65,A
15020,male,0,58,A
15021,female,0,57,B
15022,male,1,42,A
15023,male,0,50,A
15024,male,0,55,C
15025,female,0,56,C
15026,male,1,48,A
15027,male,0,41,B
15028,male,0,56,B
15029,female,1,38,A
15030,female,0,55,C
15031,male,0,53,C
15032,male,0,53,C
15033,male,0,64,C
15034,male,0,67,B
15035,male,1,44,A
15036,female,0,56,C
15037,male,0,46,C
15038,male,0,62,B
15039,male,0,49,C
15040,male,0,38,B
15041,male,0,47,A
15042,male,0,48,A
15043,female,0,60,B
15044,male,0,64,A
15045,male,1,54,B
15046,female,0,54,B
15047,male,0,56,A
15048,male,0,53,A
15049,male,0,60,C
15050,female,0,60,B
15051,male,0,67,A
15052,male,0,37,C
15053,female,0,53,B
15054,male,0,68,B
15055,male,0,49,C
15056,male,1,48,A
15057,male,0,61,B
15058,female,0,61,A
15059,male,0,61,A
15060,male,0,63,A
15061,female,1,42,A
15062,male,0,37,C
15063,male,0,68,C
15064,male,0,60,B
15065,female,1,46,B
15066,male,1,35,C
15067,male,0,52,C
15068,female,0,53,C
15069,male,0,75,C
15070,male,0,55,B
15071,male,0,47,B
15072,male,0,64,C
15073,female,0,40,B
15074,female,0,58,C
15075,male,0,62,B
15076,male,0,41,C
15077,male,1,42,B
15078,male,0,55,A
15079,male,0,33,B
15080,male,0,71,C
15081,male,0,58,C
15082,male,0,50,C
15083,male,0,52,A
15084,female,0,76,C
15085,male,0,53,C
15086,female,0,50,B
15087,male,0,57,B
15088,male,0,46,B
15089,female,0,30,A
15090,male,0,51,C
15091,male,0,47,A
15092,male,0,28,C
15093,female,0,48,C
15094,female,0,56,C
15095,female,0,36,A
15096,male,0,43,A
15097,male,1,38,C
15098,male,0,39,C
15099,female,0,65,C
15100,male,0,46,B
15101,male,0,74,B
15102,female,0,45,C
15103,male,0,36,B
15104,male,0,52,B
15105,male,0,29,C
15106,male,1,34,B
15107,male,0,67,B
15108,female,1,46,A
15109,male,0,59,C
15110,male,0,60,C
15111,male,0,45,C
15112,female,0,64,C
15113,female,1,47,B
15114,male,0,42,C
